date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita,scores,anomaly
44024,Sussex County,Delaware,1490.0,5093,176,3.418120805,0.118120805,-0.00469446162064846,-1
44024,Los Angeles County,California,14464.0,133549,3809,9.233199668,0.263343473,-0.09485579466517857,-1
44024,Suffolk County,Massachusetts,1490.0,20301,1020,13.62483221,0.684563758,-0.10071758721510737,-1
44024,Prince George's County,Maryland,4470.0,20202,712,4.519463087,0.159284116,-0.0394611209283009,-1
44025,Suffolk County,New York,1490.0,42112,2039,28.26308725,1.368456376,-0.10899101209397954,-1
44025,Westchester County,New York,9154.0,35326,1567,3.8590779989999997,0.171181997,-0.02161930841376314,-1
44025,Cook County,Illinois,17212.0,95884,4729,5.570764583,0.27475017399999996,-0.07009716014377343,-1
44025,Sussex County,Delaware,1490.0,5119,176,3.43557047,0.118120805,-0.00469446162064846,-1
44025,Miami-Dade County,Florida,21992.0,67712,1143,3.0789377960000004,0.051973445,-0.002604504717883871,-1
44025,Los Angeles County,California,14464.0,136129,3822,9.411573562000001,0.264242257,-0.09485579466517857,-1
44025,Suffolk County,Massachusetts,1490.0,20342,1020,13.65234899,0.684563758,-0.10071758721510737,-1
44025,Prince George's County,Maryland,4470.0,20263,714,4.53310962,0.159731544,-0.040008025130012226,-1
44026,Suffolk County,New York,1490.0,42214,2039,28.33154362,1.368456376,-0.10899101209397954,-1
44026,Westchester County,New York,9154.0,35365,1567,3.8633384310000003,0.171181997,-0.02161930841376314,-1
44026,Cook County,Illinois,17212.0,96186,4741,5.588310481000001,0.275447362,-0.06952990493046374,-1
44026,Sussex County,Delaware,1490.0,5130,177,3.44295302,0.118791946,-0.00469446162064846,-1
44026,Miami-Dade County,Florida,21992.0,69802,1175,3.1739723539999996,0.053428519,-0.0036487761512542516,-1
44026,Los Angeles County,California,14464.0,140307,3894,9.70042865,0.26922013300000003,-0.09485579466517857,-1
44026,Suffolk County,Massachusetts,1490.0,20386,1022,13.68187919,0.68590604,-0.10071758721510737,-1
44026,Prince George's County,Maryland,4470.0,20425,715,4.56935123,0.159955257,-0.04055529948482817,-1
44027,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44027,Suffolk County,New York,1490.0,42267,2039,28.36711409,1.368456376,-0.10899101209397954,-1
44027,Westchester County,New York,9154.0,35393,1568,3.866397203,0.17129123899999998,-0.02161930841376314,-1
44027,Cook County,Illinois,17212.0,96662,4745,5.615965605,0.275679758,-0.07009716014377343,-1
44027,Maricopa County,Arizona,28120.0,86483,1277,3.075497866,0.045412518,-0.002604504717883871,-1
44027,Sussex County,Delaware,1490.0,5153,178,3.458389262,0.119463087,-0.00469446162064846,-1
44027,Miami-Dade County,Florida,21992.0,72316,1202,3.28828665,0.054656239,-0.005217835217106281,-1
44027,Los Angeles County,California,14464.0,143009,3936,9.887237278999999,0.272123894,-0.09485579466517857,-1
44027,Suffolk County,Massachusetts,1490.0,20411,1024,13.69865772,0.6872483220000001,-0.10071758721510737,-1
44027,Prince George's County,Maryland,4470.0,20551,717,4.59753915,0.160402685,-0.04055529948482817,-1
44028,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44028,Suffolk County,New York,1490.0,42333,2039,28.411409399999997,1.368456376,-0.10899101209397954,-1
44028,Westchester County,New York,9154.0,35421,1568,3.8694559760000002,0.17129123899999998,-0.02161930841376314,-1
44028,Cook County,Illinois,17212.0,97214,4750,5.648036254,0.275970253,-0.07123282261117947,-1
44028,Maricopa County,Arizona,28120.0,88954,1311,3.1633712660000004,0.046621622,-0.003126463799635548,-1
44028,Sussex County,Delaware,1490.0,5171,178,3.470469799,0.119463087,-0.007314874273534722,-1
44028,Miami-Dade County,Florida,21992.0,75424,1246,3.4296107680000003,0.056656965999999996,-0.00469446162064846,-1
44028,Los Angeles County,California,14464.0,147468,3988,10.19551991,0.275719027,-0.0960249825168793,-1
44028,Suffolk County,Massachusetts,1490.0,20445,1027,13.72147651,0.689261745,-0.10071758721510737,-1
44028,Prince George's County,Maryland,4470.0,20656,719,4.621029083,0.160850112,-0.042199345974004765,-1
44029,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44029,Suffolk County,New York,1490.0,42382,2040,28.444295299999997,1.369127517,-0.10899101209397954,-1
44029,Westchester County,New York,9154.0,35462,1568,3.873934892,0.17129123899999998,-0.02161930841376314,-1
44029,Cook County,Illinois,17212.0,97790,4765,5.681501278,0.276841738,-0.07123282261117947,-1
44029,Maricopa County,Arizona,28120.0,91863,1374,3.266820768,0.04886202,-0.0041714420118385,-1
44029,Sussex County,Delaware,1490.0,5244,178,3.519463087,0.119463087,-0.009417596328283429,-1
44029,Miami-Dade County,Florida,21992.0,77866,1270,3.540651146,0.057748272,-0.010998376600080184,-1
44029,Los Angeles County,California,14464.0,150319,4047,10.39262998,0.279798119,-0.0960249825168793,-1
44029,Suffolk County,Massachusetts,1490.0,20499,1030,13.75771812,0.691275168,-0.10071758721510737,-1
44029,Prince George's County,Maryland,4470.0,20764,720,4.645190157,0.161073826,-0.042199345974004765,-1
44030,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44030,Suffolk County,New York,1490.0,42440,2040,28.48322148,1.369127517,-0.10899101209397954,-1
44030,Westchester County,New York,9154.0,35502,1569,3.878304566,0.17140048100000002,-0.022689327575694307,-1
44030,Cook County,Illinois,17212.0,98292,4774,5.710666977000001,0.277364629,-0.07123282261117947,-1
44030,Maricopa County,Arizona,28120.0,93870,1444,3.338193457,0.051351350999999996,-0.005217835217106281,-1
44030,Sussex County,Delaware,1490.0,5264,178,3.532885906,0.119463087,-0.010998376600080184,-1
44030,Miami-Dade County,Florida,21992.0,81025,1274,3.684294289,0.057930156,-0.012054014079519337,-1
44030,Los Angeles County,California,14464.0,153041,4084,10.58082135,0.282356195,-0.09778173343409458,-1
44030,Suffolk County,Massachusetts,1490.0,20555,1035,13.79530201,0.6946308720000001,-0.10071758721510737,-1
44030,Prince George's County,Maryland,4470.0,20886,723,4.672483221,0.161744966,-0.042199345974004765,-1
44031,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44031,Suffolk County,New York,1490.0,42466,2041,28.50067114,1.3697986580000001,-0.10899101209397954,-1
44031,Westchester County,New York,9154.0,35514,1572,3.879615469,0.17172820600000002,-0.023760795638354426,-1
44031,Cook County,Illinois,17212.0,98670,4776,5.732628398999999,0.277480827,-0.07180123038514696,-1
44031,Maricopa County,Arizona,28120.0,95471,1473,3.3951280230000003,0.052382646,-0.00469446162064846,-1
44031,Sussex County,Delaware,1490.0,5304,178,3.559731544,0.119463087,-0.010998376600080184,-1
44031,Miami-Dade County,Florida,21992.0,84237,1302,3.830347399,0.059203347,-0.02161930841376314,-1
44031,Los Angeles County,California,14464.0,155887,4095,10.77758573,0.283116704,-0.09954205375348602,-1
44031,Suffolk County,Massachusetts,1490.0,20601,1035,13.826174499999999,0.6946308720000001,-0.10071758721510737,-1
44031,Prince George's County,Maryland,4470.0,21050,723,4.70917226,0.161744966,-0.04384673287021279,-1
44032,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44032,Suffolk County,New York,1490.0,42496,2041,28.52080537,1.3697986580000001,-0.10899101209397954,-1
44032,Westchester County,New York,9154.0,35550,1572,3.883548176,0.17172820600000002,-0.023760795638354426,-1
44032,Cook County,Illinois,17212.0,99052,4777,5.754822217,0.277538926,-0.0723700228661649,-1
44032,Maricopa County,Arizona,28120.0,96711,1485,3.4392247510000002,0.052809388,-0.00469446162064846,-1
44032,Sussex County,Delaware,1490.0,5333,178,3.5791946310000005,0.119463087,-0.010998376600080184,-1
44032,Miami-Dade County,Florida,21992.0,87034,1309,3.9575300110000002,0.059521644000000005,-0.029139938223545325,-1
44032,Los Angeles County,California,14464.0,159045,4104,10.99592091,0.283738938,-0.09954205375348602,-1
44032,Suffolk County,Massachusetts,1490.0,20621,1035,13.83959732,0.6946308720000001,-0.10071758721510737,-1
44032,Prince George's County,Maryland,4470.0,21150,724,4.7315436239999995,0.16196868,-0.04384673287021279,-1
44033,Providence County,Rhode Island,4470.0,13674,796,3.059060403,0.178076063,-0.003126463799635548,-1
44033,Suffolk County,New York,1490.0,42575,2042,28.5738255,1.370469799,-0.10899101209397954,-1
44033,Westchester County,New York,9154.0,35586,1572,3.8874808830000003,0.17172820600000002,-0.025908086316277945,-1
44033,Cook County,Illinois,17212.0,99464,4788,5.778759005,0.278178015,-0.07293920031460865,-1
44033,Maricopa County,Arizona,28120.0,98988,1556,3.520199147,0.055334282,-0.009417596328283429,-1
44033,Sussex County,Delaware,1490.0,5365,178,3.6006711410000003,0.119463087,-0.012054014079519337,-1
44033,Miami-Dade County,Florida,21992.0,89556,1325,4.072208076,0.060249182000000005,-0.03022014098442627,-1
44033,Los Angeles County,California,14464.0,161673,4154,11.17761338,0.287195796,-0.09954205375348602,-1
44033,Suffolk County,Massachusetts,1490.0,20650,1039,13.859060399999999,0.6973154359999999,-0.10071758721510737,-1
44033,Prince George's County,Maryland,4470.0,21327,726,4.77114094,0.162416107,-0.04494684993379272,-1
44034,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44034,Suffolk County,New York,1490.0,42621,2042,28.60469799,1.370469799,-0.10899101209397954,-1
44034,Westchester County,New York,9154.0,35635,1574,3.892833734,0.17194669,-0.025908086316277945,-1
44034,Cook County,Illinois,17212.0,100124,4801,5.817104346,0.278933302,-0.07464904507089576,-1
44034,Maricopa County,Arizona,28120.0,100543,1599,3.575497866,0.056863442,-0.010998376600080184,-1
44034,Sussex County,Delaware,1490.0,5375,179,3.60738255,0.12013422800000001,-0.012054014079519337,-1
44034,Miami-Dade County,Florida,21992.0,92344,1342,4.1989814480000005,0.06102219,-0.034555598749725025,-1
44034,Los Angeles County,California,14464.0,164870,4213,11.39864491,0.291274889,-0.09954205375348602,-1
44034,Suffolk County,Massachusetts,1490.0,20678,1039,13.87785235,0.6973154359999999,-0.10071758721510737,-1
44034,Prince George's County,Maryland,4470.0,21418,727,4.791498881,0.162639821,-0.04494684993379272,-1
44035,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44035,Suffolk County,New York,1490.0,42715,2042,28.66778523,1.370469799,-0.10899101209397954,-1
44035,Westchester County,New York,9154.0,35666,1576,3.8962202319999997,0.17216517399999998,-0.026983912863394743,-1
44035,Cook County,Illinois,17212.0,100795,4810,5.856088775,0.279456193,-0.07464904507089576,-1
44035,Maricopa County,Arizona,28120.0,102247,1651,3.636095306,0.05871266,-0.012054014079519337,-1
44035,Sussex County,Delaware,1490.0,5407,180,3.62885906,0.12080536900000001,-0.012054014079519337,-1
44035,Miami-Dade County,Florida,21992.0,95067,1354,4.3227991999999995,0.061567843,-0.03509918281921065,-1
44035,Los Angeles County,California,14464.0,166848,4262,11.53539823,0.294662611,-0.09954205375348602,-1
44035,San Bernardino County,California,8865.0,26820,358,3.0253807110000004,0.040383531,-0.0005201963132367426,-1
44035,Suffolk County,Massachusetts,1490.0,20732,1042,13.91409396,0.6993288590000001,-0.10071758721510737,-1
44035,Prince George's County,Maryland,4470.0,21493,727,4.808277405,0.162639821,-0.04659981926432155,-1
44036,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44036,Suffolk County,New York,1490.0,42773,2042,28.70671141,1.370469799,-0.10899101209397954,-1
44036,Westchester County,New York,9154.0,35699,1576,3.899825213,0.17216517399999998,-0.027522372300395115,-1
44036,Cook County,Illinois,17212.0,101420,4822,5.892400651,0.28015338100000003,-0.07464904507089576,-1
44036,Maricopa County,Arizona,28120.0,104613,1718,3.720234708,0.061095305999999995,-0.01576001470111088,-1
44036,Sussex County,Delaware,1490.0,5508,190,3.696644295,0.127516779,-0.014169579253938913,-1
44036,Miami-Dade County,Florida,21992.0,98429,1370,4.475672972,0.06229538,-0.038914586629338443,-1
44036,Los Angeles County,California,14464.0,168757,4300,11.66738108,0.297289823,-0.09954205375348602,-1
44036,San Bernardino County,California,8865.0,28121,372,3.17213762,0.041962775,-0.0036487761512542516,-1
44036,Suffolk County,Massachusetts,1490.0,20793,1044,13.95503356,0.7006711409999999,-0.10248387266180992,-1
44036,Prince George's County,Maryland,4470.0,21665,728,4.846756152,0.162863535,-0.047151555045940485,-1
44037,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44037,Suffolk County,New York,1490.0,42822,2043,28.73959732,1.37114094,-0.10899101209397954,-1
44037,Westchester County,New York,9154.0,35737,1576,3.903976404,0.17216517399999998,-0.027522372300395115,-1
44037,Cook County,Illinois,17212.0,101955,4829,5.923483616,0.280560074,-0.07464904507089576,-1
44037,Maricopa County,Arizona,28120.0,107291,1793,3.815469417,0.063762447,-0.021084841558190126,-1
44037,Sussex County,Delaware,1490.0,5488,190,3.683221477,0.127516779,-0.012054014079519337,-1
44037,Miami-Dade County,Florida,21992.0,101853,1379,4.631365951,0.06270462,-0.042199345974004765,-1
44037,Los Angeles County,California,14464.0,172325,4351,11.9140625,0.300815819,-0.09954205375348602,-1
44037,San Bernardino County,California,8865.0,28990,376,3.270163565,0.042413988,-0.0041714420118385,-1
44037,San Diego County,California,8865.0,26764,533,3.019063734,0.060124082999999995,-0.0005201963132367426,-1
44037,Suffolk County,Massachusetts,1490.0,20827,1046,13.97785235,0.702013423,-0.10248387266180992,-1
44037,Prince George's County,Maryland,4470.0,21890,730,4.897091723,0.163310962,-0.04936223493257341,-1
44038,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44038,Suffolk County,New York,1490.0,42883,2043,28.78053691,1.37114094,-0.10899101209397954,-1
44038,Westchester County,New York,9154.0,35776,1576,3.9082368360000004,0.17216517399999998,-0.027522372300395115,-1
44038,Cook County,Illinois,17212.0,102583,4830,5.959969789,0.280618173,-0.07464904507089576,-1
44038,Maricopa County,Arizona,28120.0,108677,1808,3.864758179,0.064295875,-0.02161930841376314,-1
44038,Sussex County,Delaware,1490.0,5506,190,3.695302013,0.127516779,-0.014169579253938913,-1
44038,Broward County,Florida,16243.0,49350,605,3.0382318539999997,0.037246813999999996,-0.003126463799635548,-1
44038,Miami-Dade County,Florida,21992.0,104754,1388,4.763277555,0.06311386,-0.04494684993379272,-1
44038,Los Angeles County,California,14464.0,173995,4360,12.02952157,0.301438053,-0.09954205375348602,-1
44038,San Bernardino County,California,8865.0,29265,383,3.301184433,0.04320361,-0.005217835217106281,-1
44038,San Diego County,California,8865.0,27047,533,3.050987028,0.060124082999999995,-0.003126463799635548,-1
44038,Suffolk County,Massachusetts,1490.0,20896,1048,14.02416107,0.703355705,-0.10248387266180992,-1
44038,Prince George's County,Maryland,4470.0,22011,731,4.924161074,0.163534676,-0.04936223493257341,-1
44039,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44039,Suffolk County,New York,1490.0,42967,2043,28.83691275,1.37114094,-0.10899101209397954,-1
44039,Westchester County,New York,9154.0,35798,1577,3.910640157,0.172274416,-0.027522372300395115,-1
44039,Cook County,Illinois,17212.0,103008,4845,5.9846618639999996,0.28148965800000003,-0.07521976499632566,-1
44039,Maricopa County,Arizona,28120.0,109988,1807,3.9113798010000003,0.064260313,-0.027522372300395115,-1
44039,Broward County,Florida,16243.0,50784,607,3.126516038,0.037369944,-0.002604504717883871,-1
44039,Sussex County,Delaware,1490.0,5529,190,3.710738255,0.127516779,-0.014699365754518023,-1
44039,Miami-Dade County,Florida,21992.0,107314,1404,4.8796835210000005,0.06384139700000001,-0.04936223493257341,-1
44039,Los Angeles County,California,14464.0,176028,4375,12.17007743,0.302475111,-0.09954205375348602,-1
44039,San Bernardino County,California,8865.0,29545,384,3.332769318,0.043316413,-0.005217835217106281,-1
44039,San Diego County,California,8865.0,27570,533,3.10998308,0.060124082999999995,-0.002604504717883871,-1
44039,Prince George's County,Maryland,4470.0,22224,731,4.971812081,0.163534676,-0.04936223493257341,-1
44039,Suffolk County,Massachusetts,1490.0,20914,1048,14.03624161,0.703355705,-0.10248387266180992,-1
44040,Providence County,Rhode Island,4470.0,14033,801,3.139373602,0.17919463100000002,-0.0036487761512542516,-1
44040,Suffolk County,New York,1490.0,43024,2043,28.87516779,1.37114094,-0.10899101209397954,-1
44040,Westchester County,New York,9154.0,35837,1577,3.91490059,0.172274416,-0.028061196174954506,-1
44040,Milwaukee County,Wisconsin,6125.0,18528,428,3.0249795919999998,0.069877551,-0.0005201963132367426,-1
44040,Cook County,Illinois,17212.0,103441,4857,6.009818731,0.282186846,-0.07521976499632566,-1
44040,Maricopa County,Arizona,28120.0,111446,1882,3.9632290180000003,0.066927454,-0.029139938223545325,-1
44040,Sussex County,Delaware,1490.0,5564,190,3.7342281880000003,0.127516779,-0.01576001470111088,-1
44040,Broward County,Florida,16243.0,51657,607,3.180262267,0.037369944,-0.0036487761512542516,-1
44040,Miami-Dade County,Florida,21992.0,110351,1425,5.017779192,0.06479629,-0.05102417553197669,-1
44040,Los Angeles County,California,14464.0,178642,4426,12.35080199,0.306001106,-0.09954205375348602,-1
44040,San Bernardino County,California,8865.0,29962,395,3.379808235,0.044557248,-0.005217835217106281,-1
44040,San Diego County,California,8865.0,28068,547,3.166159052,0.061703327999999995,-0.003126463799635548,-1
44040,Suffolk County,Massachusetts,1490.0,20960,1052,14.06711409,0.706040268,-0.10248387266180992,-1
44040,Prince George's County,Maryland,4470.0,22329,732,4.995302013,0.163758389,-0.05102417553197669,-1
44041,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44041,Suffolk County,New York,1490.0,43084,2043,28.91543624,1.37114094,-0.10899101209397954,-1
44041,Westchester County,New York,9154.0,35873,1577,3.918833297,0.172274416,-0.029139938223545325,-1
44041,Milwaukee County,Wisconsin,6125.0,18827,429,3.073795918,0.07004081599999999,-0.002604504717883871,-1
44041,Cook County,Illinois,17212.0,104001,4864,6.0423541720000005,0.282593539,-0.0757908711937052,-1
44041,Maricopa County,Arizona,28120.0,113148,1915,4.023755334,0.068100996,-0.03022014098442627,-1
44041,Broward County,Florida,16243.0,52970,638,3.261097088,0.039278457999999995,-0.0041714420118385,-1
44041,Sussex County,Delaware,1490.0,5575,191,3.7416107380000003,0.128187919,-0.01576001470111088,-1
44041,Miami-Dade County,Florida,21992.0,113142,1455,5.1446889780000005,0.066160422,-0.055472544398619594,-1
44041,Los Angeles County,California,14464.0,183383,4516,12.67858131,0.31222345100000004,-0.09954205375348602,-1
44041,San Bernardino County,California,8865.0,30493,395,3.439706712,0.044557248,-0.00469446162064846,-1
44041,San Diego County,California,8865.0,28350,552,3.197969543,0.062267342999999996,-0.005217835217106281,-1
44041,Suffolk County,Massachusetts,1490.0,21030,1054,14.11409396,0.70738255,-0.10248387266180992,-1
44041,Prince George's County,Maryland,4470.0,22497,734,5.032885906000001,0.164205817,-0.05102417553197669,-1
44042,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44042,Suffolk County,New York,1490.0,43170,2043,28.97315436,1.37114094,-0.10899101209397954,-1
44042,Westchester County,New York,9154.0,35912,1578,3.92309373,0.172383657,-0.029139938223545325,-1
44042,Milwaukee County,Wisconsin,6125.0,19069,433,3.113306122,0.070693878,-0.002604504717883871,-1
44042,Cook County,Illinois,17212.0,104691,4872,6.082442482,0.283058331,-0.0757908711937052,-1
44042,Maricopa County,Arizona,28120.0,114852,2011,4.084352774,0.071514936,-0.03022014098442627,-1
44042,Broward County,Florida,16243.0,54312,676,3.3437172939999997,0.041617928,-0.005217835217106281,-1
44042,Sussex County,Delaware,1490.0,5583,191,3.746979866,0.128187919,-0.01576001470111088,-1
44042,Miami-Dade County,Florida,21992.0,115915,1515,5.270780284,0.068888687,-0.05658840384083885,-1
44042,Los Angeles County,California,14464.0,185872,4552,12.85066372,0.314712389,-0.09954205375348602,-1
44042,San Bernardino County,California,8865.0,31688,403,3.574506486,0.045459673,-0.010998376600080184,-1
44042,San Diego County,California,8865.0,28731,558,3.2409475469999998,0.062944162,-0.0041714420118385,-1
44042,Suffolk County,Massachusetts,1490.0,21113,1055,14.16979866,0.7080536909999999,-0.10248387266180992,-1
44042,Prince George's County,Maryland,4470.0,22638,734,5.06442953,0.164205817,-0.052689492896027645,-1
44043,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44043,Suffolk County,New York,1490.0,43224,2044,29.00939597,1.3718120809999998,-0.10899101209397954,-1
44043,Westchester County,New York,9154.0,35932,1578,3.925278567,0.172383657,-0.029139938223545325,-1
44043,Milwaukee County,Wisconsin,6125.0,19248,438,3.142530612,0.07151020400000001,-0.0036487761512542516,-1
44043,Dallas County,Texas,16633.0,51299,673,3.084170023,0.040461733,-0.002604504717883871,-1
44043,Cook County,Illinois,17212.0,105493,4886,6.129037881,0.28387171699999997,-0.07693424345022937,-1
44043,Maricopa County,Arizona,28120.0,117293,2054,4.171159317,0.073044097,-0.03238493655747243,-1
44043,Broward County,Florida,16243.0,55411,709,3.411377209,0.043649572000000005,-0.00469446162064846,-1
44043,Sussex County,Delaware,1490.0,5608,191,3.763758389,0.128187919,-0.018950586598323493,-1
44043,Miami-Dade County,Florida,21992.0,118461,1611,5.3865496539999995,0.07325391099999999,-0.06500565347148224,-1
44043,Los Angeles County,California,14464.0,188481,4621,13.03104259,0.319482854,-0.09954205375348602,-1
44043,San Bernardino County,California,8865.0,32230,409,3.635645798,0.046136492,-0.012054014079519337,-1
44043,San Diego County,California,8865.0,29111,561,3.283812747,0.063282572,-0.005217835217106281,-1
44043,Suffolk County,Massachusetts,1490.0,21222,1055,14.24295302,0.7080536909999999,-0.10248387266180992,-1
44043,Prince George's County,Maryland,4470.0,22869,737,5.116107383,0.164876957,-0.05491518065359291,-1
44044,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44044,Suffolk County,New York,1490.0,43300,2044,29.06040268,1.3718120809999998,-0.10899101209397954,-1
44044,Westchester County,New York,9154.0,35973,1578,3.929757483,0.172383657,-0.029139938223545325,-1
44044,Milwaukee County,Wisconsin,6125.0,19519,446,3.18677551,0.072816327,-0.005217835217106281,-1
44044,Dallas County,Texas,16633.0,50590,681,3.0415439189999995,0.040942703999999996,-0.003126463799635548,-1
44044,Cook County,Illinois,17212.0,106131,4888,6.166105043,0.283987915,-0.07693424345022937,-1
44044,Maricopa County,Arizona,28120.0,119295,2089,4.242354196,0.07428876200000001,-0.03509918281921065,-1
44044,Broward County,Florida,16243.0,56797,742,3.496706273,0.045681217,-0.008365523964534272,-1
44044,Sussex County,Delaware,1490.0,5630,191,3.77852349,0.128187919,-0.018950586598323493,-1
44044,Miami-Dade County,Florida,21992.0,121206,1647,5.51136777,0.074890869,-0.06896303338446197,-1
44044,Los Angeles County,California,14464.0,190693,4669,13.183974,0.322801438,-0.09954205375348602,-1
44044,San Bernardino County,California,8865.0,32696,417,3.68821207,0.047038917,-0.012054014079519337,-1
44044,San Diego County,California,8865.0,29640,565,3.3434856180000003,0.063733785,-0.005217835217106281,-1
44044,Suffolk County,Massachusetts,1490.0,21279,1057,14.28120805,0.709395973,-0.10248387266180992,-1
44044,Prince George's County,Maryland,4470.0,23057,741,5.158165548,0.165771812,-0.055472544398619594,-1
44045,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44045,Suffolk County,New York,1490.0,43345,2044,29.09060403,1.3718120809999998,-0.10899101209397954,-1
44045,Westchester County,New York,9154.0,35997,1579,3.932379288,0.17249289899999998,-0.029139938223545325,-1
44045,Milwaukee County,Wisconsin,6125.0,19727,446,3.220734694,0.072816327,-0.0041714420118385,-1
44045,Dallas County,Texas,16633.0,52576,690,3.1609451089999996,0.041483797,-0.003126463799635548,-1
44045,Cook County,Illinois,17212.0,106713,4894,6.199918661,0.28433650899999996,-0.07693424345022937,-1
44045,Maricopa County,Arizona,28120.0,120279,2101,4.277347084,0.074715505,-0.0340123823373919,-1
44045,Broward County,Florida,16243.0,57975,745,3.569229822,0.045865910999999995,-0.010998376600080184,-1
44045,Sussex County,Delaware,1490.0,5656,191,3.795973154,0.128187919,-0.019483608957589604,-1
44045,Miami-Dade County,Florida,21992.0,122689,1669,5.578801382000001,0.075891233,-0.06952990493046374,-1
44045,San Diego County,California,8865.0,29946,565,3.378003384,0.063733785,-0.005217835217106281,-1
44045,Los Angeles County,California,14464.0,192167,4692,13.28588219,0.32439159300000003,-0.09954205375348602,-1
44045,San Bernardino County,California,8865.0,32980,417,3.720248167,0.047038917,-0.01576001470111088,-1
44045,Suffolk County,Massachusetts,1490.0,21355,1058,14.33221477,0.7100671140000001,-0.10248387266180992,-1
44045,Prince George's County,Maryland,4470.0,23195,743,5.189038031,0.166219239,-0.05658840384083885,-1
44046,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44046,Suffolk County,New York,1490.0,43395,2044,29.12416107,1.3718120809999998,-0.10899101209397954,-1
44046,Westchester County,New York,9154.0,36013,1579,3.934127158,0.17249289899999998,-0.029139938223545325,-1
44046,Milwaukee County,Wisconsin,6125.0,19855,446,3.241632653,0.072816327,-0.0041714420118385,-1
44046,Dallas County,Texas,16633.0,53024,693,3.187879517,0.041664162000000005,-0.005217835217106281,-1
44046,Cook County,Illinois,17212.0,107247,4897,6.230943527999999,0.284510806,-0.07693424345022937,-1
44046,Maricopa County,Arizona,28120.0,120960,2108,4.301564723,0.074964438,-0.034555598749725025,-1
44046,Sussex County,Delaware,1490.0,5673,191,3.80738255,0.128187919,-0.021084841558190126,-1
44046,Broward County,Florida,16243.0,58531,748,3.6034599519999997,0.046050605999999994,-0.012054014079519337,-1
44046,Miami-Dade County,Florida,21992.0,123643,1694,5.622180792999999,0.07702801,-0.07009716014377343,-1
44046,Los Angeles County,California,14464.0,193788,4701,13.39795354,0.325013827,-0.09954205375348602,-1
44046,San Bernardino County,California,8865.0,33643,418,3.795036661,0.04715172,-0.019483608957589604,-1
44046,San Diego County,California,8865.0,30289,565,3.416694867,0.063733785,-0.00469446162064846,-1
44046,Suffolk County,Massachusetts,1490.0,21378,1059,14.34765101,0.710738255,-0.10248387266180992,-1
44046,Prince George's County,Maryland,4470.0,23332,743,5.219686801,0.166219239,-0.05658840384083885,-1
44047,Providence County,Rhode Island,4470.0,14549,808,3.2548098430000003,0.180760626,-0.0041714420118385,-1
44047,Suffolk County,New York,1490.0,43468,2044,29.17315436,1.3718120809999998,-0.10899101209397954,-1
44047,Westchester County,New York,9154.0,36048,1579,3.9379506230000003,0.17249289899999998,-0.029139938223545325,-1
44047,Milwaukee County,Wisconsin,6125.0,20024,447,3.26922449,0.072979592,-0.0041714420118385,-1
44047,Dallas County,Texas,16633.0,53809,725,3.2350748510000003,0.043588048,-0.0041714420118385,-1
44047,Cook County,Illinois,17212.0,107744,4902,6.259818731,0.284801301,-0.07693424345022937,-1
44047,Maricopa County,Arizona,28120.0,121789,2153,4.331045519,0.076564723,-0.03509918281921065,-1
44047,Broward County,Florida,16243.0,58953,765,3.6294403739999996,0.04709721099999999,-0.012054014079519337,-1
44047,Sussex County,Delaware,1490.0,5685,191,3.815436242,0.128187919,-0.021084841558190126,-1
44047,Miami-Dade County,Florida,21992.0,124758,1724,5.672881048,0.078392143,-0.07123282261117947,-1
44047,Los Angeles County,California,14464.0,195614,4758,13.52419801,0.328954646,-0.10071758721510737,-1
